rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
152,AI,"MEDICAL COLLEGE, KOLKATA",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
153,AI,Maulana Azad Medical College,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
154,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
155,AI,"Vardhman Mahavir Medical College, , New Delhi",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
156,AI,Bangalore Medical College and Research Institute,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
157,AI,"MEDICAL COLLEGE, KOLKATA",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
158,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
159,AI,"TATA MEMORIAL CENTRE, MUMBAI",M.D. (RADIO- DIAGNOSIS),Reported,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
160,AI,Tirunelveli Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
161,IP,"Vardhman Mahavir Medical College, , New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
162,AI,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
163,DU,University College of Medical Sciences,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,DU,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (RADIO- DIAGNOSIS),Open,General,6,Upgraded
164,DU,G B Pant Institute of Post Graduate Medical Education and Research,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
165,DU,Maulana Azad Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,DU,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (RADIO- DIAGNOSIS),Open,General,11,Upgraded
166,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (GENERAL MEDICINE),Reported,AI,University College of Medical Sciences,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
167,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
168,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
169,AI,Lady Hardinge Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
170,DU,Lady Hardinge Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
171,AI,Maulana Azad Medical College,M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
172,AI,NIZAMS INSTITUTE OF MEDICAL SCIENCES,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
173,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
174,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
175,AI,"B.J.Government Medical College, Pune",M.D. (RADIO- DIAGNOSIS),Not Reported,AI,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,No Upgradation
176,AI,Osmania Medical Collge,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
177,AI,Government medical college patiala.,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
178,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
179,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.S. (ORTHOPAEDICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
180,IP,"Vardhman Mahavir Medical College, , New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
181,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
183,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
184,DU,Lady Hardinge Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
185,IP,"Vardhman Mahavir Medical College, , New Delhi",M.D. (RADIO- DIAGNOSIS),Not Reported,IP,"Vardhman Mahavir Medical College, , New Delhi",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
186,DU,University College of Medical Sciences,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
187,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,AI,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (GENERAL MEDICINE),EWS,EWS,8,Upgraded
188,AI,"Vardhman Mahavir Medical College, , New Delhi",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
189,-,-,-,-,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
190,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
191,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (GENERAL MEDICINE),Not Reported,AD,"Sir Ganga Ram Hospital,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
192,AI,Bangalore Medical College and Research Institute,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
193,AI,"B.J.Government Medical College, Pune",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,AI,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (RADIO- DIAGNOSIS),Open,General,2,Upgraded
194,AI,Lady Hardinge Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
195,AI,"Grant Medical College, Maharashtra",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
196,AI,MADRAS MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
197,AI,Osmania Medical Collge,M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
199,AI,IPGME&R and SSKM Hospital Kolkata,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
200,AI,Maulana Azad Medical College,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
201,AI,IPGME&R and SSKM Hospital Kolkata,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
202,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
203,AI,"Government Medical College, Nagpur",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
205,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
206,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
207,AI,"Vardhman Mahavir Medical College, , New Delhi",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
208,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
209,AI,GANDHI MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
210,AI,Government Kilpauk Medical College,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
211,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
212,AI,Lady Hardinge Medical College,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
213,AI,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
214,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
215,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
216,AI,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
217,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
218,AI,Maulana Azad Medical College,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
220,DU,Lady Hardinge Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
221,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,AD,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) RADIO- DIAGNOSIS,Open,General,13,Fresh Allotted in 3nd Round
222,AD,"Sir Ganga Ram Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,AD,"Sir Ganga Ram Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
225,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
226,AI,MADRAS MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
227,AI,Maulana Azad Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
228,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
229,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
230,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
231,AI,"TATA MEMORIAL CENTRE, MUMBAI",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
232,AI,Indira Gandhi Medical College Shimla,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
233,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
234,AI,NIZAMS INSTITUTE OF MEDICAL SCIENCES,M.D. (RADIO- DIAGNOSIS),Not Reported,AI,NIZAMS INSTITUTE OF MEDICAL SCIENCES,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
235,AI,Maulana Azad Medical College,M.D. (PAEDIATRICS),Reported,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
236,AI,"Vardhman Mahavir Medical College, , New Delhi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
237,AI,Osmania Medical Collge,M.D. (GENERAL MEDICINE),Reported,AI,Maulana Azad Medical College,M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
238,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
240,-,-,-,-,AI,"TATA MEMORIAL CENTRE, MUMBAI",M.D. IN NUCLEAR MEDICINE,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
241,AI,"MEDICAL COLLEGE, KOLKATA",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
242,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Not Reported,AI,"B.J.Government Medical College, Pune",M.D. (RADIO- DIAGNOSIS),Reported,AI,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (RADIO- DIAGNOSIS),Open,General,2,Upgraded
243,AI,University College of Medical Sciences,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
244,AI,G B Pant Institute of Post Graduate Medical Education and Research,M.D. (RADIO- DIAGNOSIS),Reported,AI,Osmania Medical Collge,M.D. (RADIO- DIAGNOSIS),Reported,AI,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (RADIO- DIAGNOSIS),OBC,OBC,1,Upgraded
245,AI,Lady Hardinge Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
246,AI,"Government Medical College, Nagpur",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
247,AI,STANLEY MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,AI,MADRAS MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
248,AI,Lady Hardinge Medical College,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
249,AI,Lady Hardinge Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,AI,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow- 226003, Uttar Pradesh, 226003",M.D. (RADIO- DIAGNOSIS),Open,OBC,10,Upgraded
250,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
251,AI,"Ravindra Nath Tagore Medical College, Udaipur",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
252,AI,IPGME&R and SSKM Hospital Kolkata,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
253,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
254,AI,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
256,AI,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
257,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
258,AI,"Vardhman Mahavir Medical College, , New Delhi",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
259,-,-,-,-,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,G OVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (RADIO- DIAGNOSIS),Open,General,5,Upgraded
260,AI,Andhra Medical College,M.D. (GENERAL MEDICINE),Reported,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
261,AI,STANLEY MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
262,AI,Maulana Azad Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,AI,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (GENERAL MEDICINE),Open,General,4,Upgraded
263,AI,Bangalore Medical College and Research Institute,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
264,AI,"Vardhman Mahavir Medical College, , New Delhi",M.D. (GENERAL MEDICINE),Reported,AI,Maulana Azad Medical College,M.D. (GENERAL MEDICINE),Reported,AI,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (GENERAL MEDICINE),Open,EWS,4,Upgraded
265,AI,"Grant Medical College, Maharashtra",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
266,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
267,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
268,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Reported,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,No Upgradation
269,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
270,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
271,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
272,AI,Osmania Medical Collge,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
273,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,Not Allotted.
274,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
275,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
276,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
277,AI,"MEDICAL COLLEGE, KOLKATA",M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
278,DU,University College of Medical Sciences,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
279,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
280,AI,STANLEY MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
281,AI,"Sawai Man Singh Medical College, JAIPUR","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
282,AI,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
283,AI,Maulana Azad Medical College,M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
284,AD,"Sir Ganga Ram Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
285,AI,"Sawai Man Singh Medical College, JAIPUR","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
286,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
287,AI,"Vardhman Mahavir Medical College, , New Delhi",M.S. (ORTHOPAEDICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
288,AI,"Vardhman Mahavir Medical College, , New Delhi",M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
289,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
290,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
291,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
292,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (RADIO- DIAGNOSIS),Reported,AI,G B Pant Institute of Post Graduate Medical Education and Research,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,No Upgradation
293,AI,Government Medical College Srinagar,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
294,AI,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
295,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,AI,KING GEORGES MEDICAL UNIVERSITY,M.D. (RADIO- DIAGNOSIS),Reported,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,General,19,Upgraded
296,AI,Lady Hardinge Medical College,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
297,AI,"Vardhman Mahavir Medical College, , New Delhi",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
298,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
299,AI,"Vardhman Mahavir Medical College, , New Delhi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
300,AD,"Sir Ganga Ram Hospital,",(NBEMS) RADIO- DIAGNOSIS,Reported,AI,"Government Medical College, Nagpur",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,No Upgradation
