rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
58017,AI,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN",RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58026,AD,"Vishnuprasad Nandrai Desai Municipal General Hospital, Maharashtra",NDLO,Not Reported,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18",PATH,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
58027,-,-,-,-,Self- Financed Merit Seat,KALINGA INSTITUTE OF MEDICAL SCIENCES,ASTH,Reported,-,-,-,-,-,-,No Upgradation
58028,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",PHAR,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58029,AI,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,PHAR,Reported,-,-,-,-,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,475,Upgraded
58030,-,-,-,-,-,-,-,-,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.D. (BIOCHEMISTRY),Open,General,3,Fresh Allotted in 3nd Round
58035,-,-,-,-,-,-,-,-,DNB Quota,"Sumitra Hospital, Uttar Pradesh,A-119A SECTOR-35 NOIDA, Uttar Pradesh, 201301",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,385,Fresh Allotted in 3nd Round
58038,-,-,-,-,-,-,-,-,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),ST,ST,28,Fresh Allotted in 3nd Round
58049,AI,IPGME&R and SSKM Hospital Kolkata,MICR,Not Reported,DNB Quota,"Government Medical College, Makeshift Campus Bye pass Road. Handwara Distt.: Kupwara, Jammu and Kashmir-193221",DPTH,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58052,AI,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",ASTH,Not Reported,All India,"Srirama Chandra Bhanja Medical College, CUTTACK",GSUR,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
58061,AI,"Maharaja Suhel Dev Autonomous State Medical College & Mahrishi Balark Hospitals, Bahraich, Uttar Pradesh",FMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58063,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",PAED,Not Reported,-,-,-,-,Self- Financed Merit Seat,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",M.D. (PAEDIATRICS),Open,General,30,Fresh Allotted in 3nd Round
58066,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",PAED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
58081,-,-,-,-,Muslim Minority Quota,Yenepoya Medical College,PSYY,Reported,Muslim Minority Quota,"Yenepoya Medical College,Yenepoya Medical College, Karnataka, 575018",M.D. (RADIO-DIAGNOSIS),Open,General,4,Upgraded
58084,PS,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",TBRD,Not Reported,Self- Financed Merit Seat,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",TBRD,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
58088,-,-,-,-,-,-,-,-,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,EWS,EWS,1172,Fresh Allotted in 3nd Round
58095,PS,"Jawaharlal Nehru Medical College, Belagavi",EN-T,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58096,-,-,-,-,DNB Quota,"ESIC Model and Superspeciality Hospital, Asramam, Kollam, Kerala- 69100",NBDA,Reported,-,-,-,-,-,-,No Upgradation
58099,PS,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR",DV-L,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58101,AI,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY",OPTH,Not Reported,-,-,-,-,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),ST,ST,265,Fresh Allotted in 3nd Round
58105,NR,Sri Ramachandra Medical College and Research Institute,OPTH,Not Reported,Non- Resident Indian,Sri Ramachandra Medical College and Research Institute,OPTH,Not Reported,Self- Financed Merit Seat,"Hamdard Institute of Medical Sciences and Research,HIMSR, Jamia Hamdard, Guru Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",M.S. (OPHTHALMOLOGY),Open,General,42,Fresh Allotted in 3nd Round( NRI Priority : 2 )
58113,PS,KALINGA INSTITUTE OF MEDICAL SCIENCES,PATH,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58117,-,-,-,-,Self- Financed Merit Seat,"K S Hegde Medical Academy, Mangaluru",OPTH,Reported,Self- Financed Merit Seat,"JSS Medical College, Mysuru,JSS Medical Institutions Campus Sri Shivarathreeshwara Nagar Bannimantap Mysuru, Karnataka, 570015",M.S. (ORTHOPAEDICS),Open,General,3,Upgraded
58121,MM,Yenepoya Medical College,EN-T,Not Reported,Self- Financed Merit Seat,Rajarajeswari Medical College and Hospital,EN-T,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58122,AI,"NALANDA MEDICAL COLLEGE,PATNA",MICR,Not Reported,Self- Financed Merit Seat,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore",PATH,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58130,-,-,-,-,-,-,-,-,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (PATHOLOGY),OBC,OBC,4485,Fresh Allotted in 3nd Round
58134,AI,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18",PSYY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58136,AD,"Government Medical College, Makeshift Campus Bye pass Road. Handwara Distt.: Kupwara, Jammu and Kashmir-193221",DCOM,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58137,-,-,-,-,All India,"CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU",BIOC,Reported,-,-,-,-,-,-,No Upgradation
58143,PS,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,ORTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58145,AI,"Kalpana Chawla Govt Medical College, Karnal, Haryana",BIOC,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58147,AI,Bankura Sammilani Medical College,BIOC,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58150,PS,Chettinad Hospital and Research Institute,OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58155,AI,"PATNA MEDICAL COLLEGE, PATNA",PATH,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58157,AI,CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,MICR,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58158,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",FMED,Not Reported,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",P-SM,Not Reported,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,192,Fresh Allotted in 3nd Round
58165,-,-,-,-,-,-,-,-,DNB Quota,"District Hospital, ,District hospital chitradurga, B D road beside DHO office Chitradurga, Karnataka, 577501",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,524,Fresh Allotted in 3nd Round
58170,-,-,-,-,Self- Financed Merit Seat,"K S Hegde Medical Academy, Mangaluru",OPTH,Reported,Self- Financed Merit Seat,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.S. (OPHTHALMOLOGY),Open,OBC,9,Upgraded
58185,-,-,-,-,All India,"Soban Singh Jeena Government Institute of Medical Sciences & Research, Almora,",ANAT,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58190,-,-,-,-,-,-,-,-,DNB Quota,"Krishna Institute of Medical Sciences, ,academics@kimshospitals.com, Telangana, 500003",(NBEMS) PATHOLOGY,Open,OBC,68,Fresh Allotted in 3nd Round
58207,-,-,-,-,Self- Financed Merit Seat,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi",GMED,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58215,PS,Saveetha Medical College Nd Hospital,ORTH,Reported,-,-,-,-,Self- Financed Merit Seat,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.S. (OPHTHALMOLOGY),Open,OBC,2,Upgraded
58227,PS,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",GSUR,Not Reported,Self- Financed Merit Seat,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",GSUR,Reported,Self- Financed Merit Seat,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College, Dhankawadi, Pune Satara Road, Pune, Maharashtra, 411043",M.S. (GENERAL SURGERY),Open,SC,51,Upgraded
58228,PS,"M.M. Institute of Medical Sciences and Research, Ambala",ASTH,Reported,Self- Financed Merit Seat,KALINGA INSTITUTE OF MEDICAL SCIENCES,ASTH,Reported,-,-,-,-,-,-,No Upgradation
58229,-,-,-,-,-,-,-,-,All India,"Kalpana Chawla Govt Medical College, Karnal, Haryana,Kalpana Chawla Government Medical College Model Town Karnal 132001 Haryana, Haryana, 132001",M.D. (MICROBIOLOGY),Open,General,42,Fresh Allotted in 3nd Round
58232,AI,"Sawai Man Singh Medical College, JAIPUR",ANAT,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58242,-,-,-,-,-,-,-,-,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",DIPLOMA IN ANAESTHESIOLOGY,EWS,EWS,42,Fresh Allotted in 3nd Round
58262,AI,"Government Institute of Medical Sciences, Greater Noida, Uttar Pradesh",MICR,Not Reported,All India,Baba Raghav Das Medical College,P-SM,Reported,DNB Quota,"Maxwell Super Multispeciality Hospital Pvt. Ltd.,Uttar Pradesh,Near Toll Tax Plaza Dafi, Varanasi, Uttar Pradesh, 221011",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,117,Upgraded
58265,JM,"SBKS Medical College and Research Centre, Vadodara",ASTH,Reported,Jain Minority Quota,"SBKS Medical College and Research Centre, Vadodara",PAED,Reported,-,-,-,-,-,-,No Upgradation
58270,PS,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,ASTH,Reported,Self- Financed Merit Seat,"JSS Medical College, Mysuru",ASTH,Reported,-,-,-,-,-,-,No Upgradation
58283,-,-,-,-,DNB Quota,"Suri Sadar Hospital,",NBDO,Reported,DNB Quota,"Dhir Hospital, ,DHIR HOSPITAL MEHAM GATE BHIWANI HARYANA 127021, Haryana, 127021",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,EWS,164,Upgraded
58289,-,-,-,-,All India,ESIC Medical College and PGIMSR,BIOC,Reported,-,-,-,-,-,-,No Upgradation
58292,PS,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",E-CC,Reported,Self- Financed Merit Seat,"Bharati Vidyapeeth Deemed to be University Medical College,Pune",E-CC,Reported,-,-,-,-,-,-,No Upgradation
58296,-,-,-,-,-,-,-,-,DNB Quota,"Gheesibai Memorial Mittal Hospital and Research Centre,,Gheesi Bai Memorial Mittal Hospital and Research Centre, Pushkar Road, Ajmer, Rajasthan, 305004",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,General,351,Fresh Allotted in 3nd Round
58300,-,-,-,-,DNB Quota,"Government Head Quarters Hospital,",DPED,Not Reported,-,-,-,-,-,-,Not Allotted.
58301,PS,"Jawaharlal Nehru Medical College, Belagavi",D-OP,Not Reported,Self- Financed Merit Seat,"Pravara Rural Medical College, Loni",ORTH,Reported,-,-,-,-,-,-,No Upgradation
58308,PS,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR",PAED,Not Reported,-,-,-,-,Self- Financed Merit Seat,"Saveetha Medical College Nd Hospital,Saveetha Medical College and Hospital, Tamil Nadu, 602105",M.D. (PAEDIATRICS),Open,General,20,Fresh Allotted in 3nd Round
58311,IP,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI",MICR,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58312,-,-,-,-,-,-,-,-,DNB Quota,"District Hospital ,DISTRICT HOSPITAL, ALIPURDUAR, HOSPITAL ROAD, WARD NO-XIII, ALIPURDUAR , PIN- 736121, West Bengal, 736121",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,OBC,OBC,91,Fresh Allotted in 3nd Round
58317,PS,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,ASTH,Not Reported,-,-,-,-,Self- Financed Merit Seat,"KALINGA INSTITUTE OF MEDICAL SCIENCES,KALINGA INSTITUTE OF MEDICAL SCIENCES, Odisha, 751024",M.D. (ANAESTHESIOLOGY),Open,OBC,11,Fresh Allotted in 3nd Round
58326,AI,"GOVT MEDICAL COLLEGE,THRISSUR",P-SM,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58329,PS,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58333,PS,Rajarajeswari Medical College and Hospital,TBRD,Not Reported,Self- Financed Merit Seat,"JSS Medical College, Mysuru",ASTH,Reported,-,-,-,-,-,-,No Upgradation
58335,PS,Chettinad Hospital and Research Institute,GSUR,Not Reported,Self- Financed Merit Seat,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY",EN-T,Reported,-,-,-,-,-,-,No Upgradation
58343,-,-,-,-,-,-,-,-,DNB Quota,"Civil Hospital Palwal, Palwal , Haryana,Civil Hospital Palwal, Haryana, 121102",(NBEMS-DIPLOMA) OPHTHALMOLOGY,OBC,OBC,637,Fresh Allotted in 3nd Round
58349,AD,"Sher-I-Kashmir Institute of Medical Sciences, Jammu and Kashmir",NFLM,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58351,-,-,-,-,Self- Financed Merit Seat,Malla Reddy Institute of Medical Sciences,GSUR,Reported,-,-,-,-,-,-,No Upgradation
58352,-,-,-,-,All India,"GOVERNMENT MEDICAL COLLEGE, AZAMGARH",P-SM,Reported,-,-,-,-,-,-,No Upgradation
58354,-,-,-,-,-,-,-,-,Self- Financed Merit Seat,"Amrita School of Medicine,Faridabad,Amrita School of Medicine, Mata Amritanandmayi Marg, Sec-88, Faridabad, Haryana",M.S. (GENERAL SURGERY),Open,General,1,Fresh Allotted in 3nd Round
58359,PS,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,ASTH,Reported,Self- Financed Merit Seat,"AMRITA SCHOOL OF MEDICINE,Kochi",ASTH,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58363,-,-,-,-,Self- Financed Merit Seat,Chettinad Hospital and Research Institute,OPTH,Reported,Self- Financed Merit Seat,"K S Hegde Medical Academy, Mangaluru,K S Hegde Medical Academy, Nithyanandanagar, Deralakatte, Mangaluru, Karnataka, 575018",M.S. (OPHTHALMOLOGY),Open,General,100,Upgraded
58370,-,-,-,-,All India,"Maharaja Suhel Dev Autonomous State Medical College & Mahrishi Balark Hospitals, Bahraich, Uttar Pradesh",FMED,Reported,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (MICROBIOLOGY),Open,General,348,Upgraded
58374,-,-,-,-,-,-,-,-,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (MICROBIOLOGY),Open,OBC,9,Fresh Allotted in 3nd Round
58375,PS,Malla Reddy Medical College for Women,RADD,Reported,Self- Financed Merit Seat,Malla Reddy Institute of Medical Sciences,RADD,Reported,-,-,-,-,-,-,No Upgradation
58379,-,-,-,-,All India,"Autonomous state Medical College, Siddharthnagar,UP",P-SM,Not Reported,DNB Quota,"Central Hospital, Gandhinagar, ,CENTRAL HOSPITAL, GANDHINAGAR, GANDHINAGAR COLONY, KANKE ROAD, RANCHI, Jharkhand, 834008",(NBEMS-DIPLOMA) OPHTHALMOLOGY,OBC,OBC,155,Fresh Allotted in 3nd Round
58381,-,-,-,-,All India,"Chamarajanagar Institute of Medical Sciences, Karnataka",PATH,Reported,All India,"NANDI MEDICAL COLLEGE AND REASERCH INSTITUTEE ,AROOR VILLAGE, PERESANDRA POST, CHIKKABALLAPURA",M.D. (PATHOLOGY),EWS,EWS,641,Upgraded
58391,AI,Govt. Medical College Akola,FMED,Seat Surrendered,All India,"Autonomous state Medical College, Siddharthnagar,UP",P-SM,Not Reported,DNB Quota,"GMERS Medical College and Hospital, Porbandar, (Formerly known as Bhavsinhji and Maharani Rupaliba General Hospital), Gujarat,Near S. T. Bus Stand, Opp. Bhutnath Temple, Hospital Road, Porbandar, Gujarat, 360575",(NBEMS) PATHOLOGY,Open,General,5213,Fresh Allotted in 3nd Round
58420,-,-,-,-,-,-,-,-,Self- Financed Merit Seat,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI,DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI, Maharashtra, 400706",M.D. (PSYCHIATRY),Open,General,1,Fresh Allotted in 3nd Round
58423,AI,"Government Medical College, Surat",FMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58435,AI,"S.V. Medical College, Tirupathi",PATH,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58438,PS,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram",GMED,Reported,Self- Financed Merit Seat,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",PAED,Reported,Self- Financed Merit Seat,"Mahatma Gandhi Medical College and Research Institute, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Pondicherry, Puducherry, 607402",M.D. (GENERAL MEDICINE),Open,OBC,733,Upgraded
58443,-,-,-,-,-,-,-,-,DNB Quota,"SSG government district hospital, ,Udaipur road, Senthi, Chittorgarh, Rajasthan, Rajasthan, 312001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,13,Fresh Allotted in 3nd Round
58445,AI,MADRAS MEDICAL COLLEGE,EN-T,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
58454,PS,Malla Reddy Institute of Medical Sciences,OBGY,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58457,AI,KANYAKUMARI GOVERNMENT MEDICAL COLLEGE,EN-T,Not Reported,All India,"Karnataka Medical College and Research Institute, Hubballi",EN-T,Reported,All India,"Osmania Medical Collge,5-1-876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095",M.S. (E.N.T.),ST,ST,1,Upgraded
58460,PS,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR",GSUR,Not Reported,Self- Financed Merit Seat,"MGM Medical College, Aurangabad",GSUR,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
58467,PS,"VINAYAKA MISSIONS MEDICAL COLLEGE AND HOSPITAL, KARAIKAL",OPTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58476,PS,Chettinad Hospital and Research Institute,OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58479,-,-,-,-,Armed Forces Medical,Armed Forces Medical College,ORTH,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
58481,-,-,-,-,All India,College of Medicine & Sagore Dutta Hospital,OBGY,Reported,All India,"GOVT MEDICAL COLLEGE,THRISSUR,GOVT MEDICAL COLLEGE,THRISSUR, Kerala, 680596",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),ST,ST,101,Upgraded
58488,AI,GUNTUR MEDICAL COLLEGE,OPTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58503,PS,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR",RADD,Not Reported,Self- Financed Merit Seat,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem",OBGY,Reported,Self- Financed Merit Seat,"Saveetha Medical College Nd Hospital,Saveetha Medical College and Hospital, Tamil Nadu, 602105",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,114,Upgraded
58511,AD,"SDH KUPWARA, Jammu and Kashmir",NDGO,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58513,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",TBRD,Not Reported,Self- Financed Merit Seat,Saveetha Medical College Nd Hospital,TBRD,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58517,PS,Saveetha Medical College Nd Hospital,PSYY,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58520,-,-,-,-,-,-,-,-,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE MEDICAL COLLEGE, CIVIL AERODROME POST, AVINASHI ROAD, PEELAMEDU, COIMBATORE-14, Tamil Nadu, 641014",M.D. (MICROBIOLOGY),Open,OBC,19,Fresh Allotted in 3nd Round
58521,-,-,-,-,Self- Financed Merit Seat,"Datta Meghe Medical College Wanadongri, Nagpur",DV-L,Reported,-,-,-,-,-,-,No Upgradation
58525,AI,Government Medical College Kota,BIOC,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58529,PS,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram",GMED,Not Reported,Self- Financed Merit Seat,Malla Reddy Institute of Medical Sciences,GMED,Reported,-,-,-,-,-,-,No Upgradation
58531,-,-,-,-,All India,KING GEORGES MEDICAL UNIVERSITY,RADD,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58536,AI,KING GEORGES MEDICAL UNIVERSITY,ANAT,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58541,PS,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",OBGY,Reported,-,-,-,-,Self- Financed Merit Seat,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,4,Upgraded
58542,PS,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",GSUR,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58554,-,-,-,-,-,-,-,-,DNB Quota,"Siddh Multi Specialty Hospital,SIDDH MULTISPECIALTY HOSPITAL HARTHALA INDUSTRIAL ESTATE KANTH ROAD MORADABAD UP, Uttar Pradesh, 244001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,951,Fresh Allotted in 3nd Round
58556,-,-,-,-,-,-,-,-,DNB Quota,"Narayana Multispeciality Hospital , West Bengal,Andul road, Podrah Chunavati Howrah, West Bengal, 711109",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,General,5,Fresh Allotted in 3nd Round
58569,-,-,-,-,Self- Financed Merit Seat,Malla Reddy Institute of Medical Sciences,GMED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58570,AI,"PATNA MEDICAL COLLEGE, PATNA",PSYY,Reported,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR",PSYY,Reported,-,-,-,-,-,-,No Upgradation
58575,-,-,-,-,Self- Financed Merit Seat,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram",GMED,Not Reported,Self- Financed Merit Seat,"Mahatma Gandhi Medical College and Research Institute, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Pondicherry, Puducherry, 607402",M.D. (GENERAL MEDICINE),Open,General,14,Fresh Allotted in 3nd Round
58576,PS,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi",ASTH,Not Reported,Self- Financed Merit Seat,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi",ASTH,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58581,PS,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,ORTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58582,-,-,-,-,-,-,-,-,DNB Quota,"Capital Hospital, Orissa,director.chb@gmail.com, Odisha, 751001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,OBC,OBC,4369,Fresh Allotted in 3nd Round
58597,AI,"Mahatma Gandhi Memorial Medical College, Indore",PHAR,Not Reported,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",PATH,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58598,-,-,-,-,All India,University College of Medical Sciences,BIOC,Reported,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (BIOCHEMISTRY),Open,General,52,Upgraded
58602,-,-,-,-,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA)",P-SM,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
58604,-,-,-,-,-,-,-,-,Self- Financed Merit Seat,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.S. (OPHTHALMOLOGY),Open,General,14,Fresh Allotted in 3nd Round
58606,-,-,-,-,Self- Financed Merit Seat,Rajarajeswari Medical College and Hospital,EN-T,Not Reported,-,-,-,-,-,-,Not Allotted.
